TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES,Date,Year,Month,Day,Day_Name,Total_Consumption
15:35,5152.53,2122.83,1134.5,1509.17,297.43,36.36,2022-05-05,2022,5,5,Thursday,5100.29
15:40,5132.4,2125.37,1096.17,1531.88,296.04,36.32,2022-05-05,2022,5,5,Thursday,5085.78
15:45,5135.61,2099.46,1123.38,1528.43,298.64,36.15,2022-05-05,2022,5,5,Thursday,5086.06
15:50,5139.57,2129.78,1116.22,1515.78,297.8,35.74,2022-05-05,2022,5,5,Thursday,5095.32
15:55,5182.7,2149.13,1110.26,1539.55,301.98,35.85,2022-05-05,2022,5,5,Thursday,5136.77
16:00,5146.59,2132.57,1107.6,1519.35,299.97,35.63,2022-05-05,2022,5,5,Thursday,5095.120000000001
16:05,5143.51,2133.38,1114.47,1517.11,293.26,35.91,2022-05-05,2022,5,5,Thursday,5094.13
16:10,5173.33,2143.27,1112.14,1535.71,296.98,35.99,2022-05-05,2022,5,5,Thursday,5124.09
16:15,5154.95,2133.14,1112.44,1530.93,295.99,35.79,2022-05-05,2022,5,5,Thursday,5108.29
16:20,5148.13,2132.27,1100.59,1527.4,300.97,35.54,2022-05-05,2022,5,5,Thursday,5096.77
16:25,5139.57,2135.31,1102.55,1523.93,293.79,35.47,2022-05-05,2022,5,5,Thursday,5091.05
16:30,5097.25,2117.96,1089.93,1512.09,292.81,35.71,2022-05-05,2022,5,5,Thursday,5048.500000000001
16:35,5118.86,2141.87,1089.36,1513.63,292.16,35.51,2022-05-05,2022,5,5,Thursday,5072.53
16:40,5091.99,2102.65,1105.56,1493.19,308.5,34.99,2022-05-05,2022,5,5,Thursday,5044.889999999999
16:45,5082.34,2105.53,1106.19,1501.67,290.88,34.8,2022-05-05,2022,5,5,Thursday,5039.070000000001
16:50,5057.94,2103.63,1093.78,1494.66,282.49,34.84,2022-05-05,2022,5,5,Thursday,5009.4
16:55,5031.53,2086.82,1093.5,1477.3,288.6,34.79,2022-05-05,2022,5,5,Thursday,4981.01
17:00,5049.08,2075.37,1113.51,1484.85,294.61,34.5,2022-05-05,2022,5,5,Thursday,5002.839999999999
17:05,5029.61,2081.41,1090.71,1479.44,288.69,34.4,2022-05-05,2022,5,5,Thursday,4974.649999999999
17:10,4992.75,2069.03,1081.76,1455.14,282.79,34.08,2022-05-05,2022,5,5,Thursday,4922.8
17:15,4967.8,2060.01,1086.95,1462.47,278.3,34.21,2022-05-05,2022,5,5,Thursday,4921.9400000000005
17:20,4929.52,2019.48,1084.25,1469.88,276.25,33.16,2022-05-05,2022,5,5,Thursday,4883.02
17:25,4959.77,2052.99,1084.58,1475.97,267.03,32.16,2022-05-05,2022,5,5,Thursday,4912.73
17:30,4945.12,2034.88,1075.85,1494.69,262.33,32.64,2022-05-05,2022,5,5,Thursday,4900.39
17:35,4892.66,2032.68,1052.51,1467.5,264.93,32.12,2022-05-05,2022,5,5,Thursday,4849.740000000001
17:40,4890.92,2000.0,1074.62,1483.39,255.37,31.52,2022-05-05,2022,5,5,Thursday,4844.900000000001
17:45,4878.6,1999.1,1079.76,1464.43,255.66,31.16,2022-05-05,2022,5,5,Thursday,4830.11
17:50,4856.72,2007.46,1063.92,1453.78,246.17,30.34,2022-05-05,2022,5,5,Thursday,4801.67
17:55,4825.59,1988.31,1060.18,1453.68,245.85,30.28,2022-05-05,2022,5,5,Thursday,4778.3
18:00,4805.19,1973.4,1062.46,1438.53,249.91,29.9,2022-05-05,2022,5,5,Thursday,4754.2
18:05,4823.96,1971.59,1065.35,1461.12,246.9,29.65,2022-05-05,2022,5,5,Thursday,4774.609999999999
18:10,4756.04,1961.73,1067.05,1425.84,228.19,29.53,2022-05-05,2022,5,5,Thursday,4712.339999999999
18:15,4745.83,1933.19,1051.11,1457.77,233.19,28.98,2022-05-05,2022,5,5,Thursday,4704.239999999999
18:20,4747.15,1957.18,1053.47,1431.26,226.36,28.83,2022-05-05,2022,5,5,Thursday,4697.099999999999
18:25,4726.31,1963.63,1035.91,1425.24,225.68,28.31,2022-05-05,2022,5,5,Thursday,4678.77
18:30,4692.94,1918.44,1044.77,1432.4,224.13,27.77,2022-05-05,2022,5,5,Thursday,4647.510000000001
18:35,4636.04,1891.94,1025.87,1432.13,217.03,27.86,2022-05-05,2022,5,5,Thursday,4594.83
18:40,4631.79,1883.65,1038.86,1423.12,212.71,27.46,2022-05-05,2022,5,5,Thursday,4585.8
18:45,4691.97,1928.19,1038.38,1421.54,227.61,27.59,2022-05-05,2022,5,5,Thursday,4643.31
18:50,4619.11,1896.58,1024.94,1416.08,212.49,27.37,2022-05-05,2022,5,5,Thursday,4577.46
18:55,4655.67,1911.9,1011.84,1436.42,216.98,27.6,2022-05-05,2022,5,5,Thursday,4604.74
19:00,4651.89,1914.3,1018.73,1431.89,216.96,27.44,2022-05-05,2022,5,5,Thursday,4609.32
19:05,4661.75,1935.19,1027.65,1411.81,215.43,27.67,2022-05-05,2022,5,5,Thursday,4617.75
19:10,4628.92,1919.35,986.69,1426.97,221.68,27.85,2022-05-05,2022,5,5,Thursday,4582.540000000001
19:15,4660.35,1953.84,997.26,1422.42,203.77,27.92,2022-05-05,2022,5,5,Thursday,4605.210000000001
19:20,4707.16,1957.2,1017.22,1448.82,206.31,28.21,2022-05-05,2022,5,5,Thursday,4657.76
19:25,4655.95,1946.34,1025.71,1409.71,203.6,28.37,2022-05-05,2022,5,5,Thursday,4613.7300000000005
19:30,4653.29,1965.23,997.1,1411.25,203.43,28.64,2022-05-05,2022,5,5,Thursday,4605.650000000001
19:35,4681.97,1938.89,1023.93,1442.39,209.91,28.64,2022-05-05,2022,5,5,Thursday,4643.76
19:40,4690.83,1968.97,1013.49,1420.98,205.27,28.92,2022-05-05,2022,5,5,Thursday,4637.630000000001
19:45,4690.53,1978.27,1008.04,1428.95,203.24,28.94,2022-05-05,2022,5,5,Thursday,4647.44
19:50,4685.11,1980.05,1006.41,1421.83,204.83,29.04,2022-05-05,2022,5,5,Thursday,4642.16
19:55,4704.08,2004.72,1018.75,1407.93,205.56,29.2,2022-05-05,2022,5,5,Thursday,4666.160000000001
20:00,4684.71,1994.92,1012.83,1395.21,202.66,29.67,2022-05-05,2022,5,5,Thursday,4635.29
20:05,4672.67,2000.57,985.49,1408.11,202.58,29.53,2022-05-05,2022,5,5,Thursday,4626.28
20:10,4624.11,1975.28,981.86,1407.59,189.66,29.62,2022-05-05,2022,5,5,Thursday,4584.009999999999
20:15,4646.88,2013.02,981.24,1409.02,175.42,29.91,2022-05-05,2022,5,5,Thursday,4608.610000000001
20:20,4646.97,2020.09,967.04,1393.08,192.46,30.12,2022-05-05,2022,5,5,Thursday,4602.79
20:25,4695.85,2035.82,988.71,1401.76,195.55,30.21,2022-05-05,2022,5,5,Thursday,4652.05
20:30,4678.95,2039.83,1005.58,1373.14,184.99,30.44,2022-05-05,2022,5,5,Thursday,4633.98
20:35,4661.28,2023.49,982.06,1391.02,189.41,29.89,2022-05-05,2022,5,5,Thursday,4615.87
20:40,4656.77,2037.16,989.6,1370.85,179.54,30.04,2022-05-05,2022,5,5,Thursday,4607.1900000000005
20:45,4687.92,2047.55,1002.2,1385.03,177.35,30.03,2022-05-05,2022,5,5,Thursday,4642.16
20:50,4693.58,2042.22,1014.82,1374.26,183.51,29.98,2022-05-05,2022,5,5,Thursday,4644.79
20:55,4647.6,2039.89,997.48,1357.25,180.85,30.3,2022-05-05,2022,5,5,Thursday,4605.77
21:00,4659.55,2055.27,990.22,1353.44,184.65,30.06,2022-05-05,2022,5,5,Thursday,4613.64
21:05,4627.86,2055.08,993.37,1338.87,164.99,29.91,2022-05-05,2022,5,5,Thursday,4582.219999999999
21:10,4662.64,2070.65,988.18,1336.04,185.76,29.98,2022-05-05,2022,5,5,Thursday,4610.61
21:15,4694.28,2074.68,1002.35,1373.37,173.73,30.15,2022-05-05,2022,5,5,Thursday,4654.279999999999
21:20,4709.82,2082.68,1001.49,1378.26,171.78,30.03,2022-05-05,2022,5,5,Thursday,4664.24
21:25,4768.5,2103.37,1019.4,1385.98,179.58,29.92,2022-05-05,2022,5,5,Thursday,4718.25
21:30,4800.93,2140.05,1019.43,1391.74,173.46,30.06,2022-05-05,2022,5,5,Thursday,4754.740000000001
21:35,4807.91,2129.9,1020.64,1400.23,182.98,30.0,2022-05-05,2022,5,5,Thursday,4763.75
21:40,4831.72,2134.93,1029.66,1420.94,173.23,30.03,2022-05-05,2022,5,5,Thursday,4788.79
21:45,4873.95,2149.03,1043.02,1432.66,174.79,30.04,2022-05-05,2022,5,5,Thursday,4829.54
21:50,4903.58,2170.55,1043.55,1439.9,175.89,30.27,2022-05-05,2022,5,5,Thursday,4860.160000000001
21:55,4969.95,2212.61,1049.39,1452.94,179.77,30.17,2022-05-05,2022,5,5,Thursday,4924.880000000001
22:00,5018.34,2246.25,1063.41,1460.62,168.21,30.45,2022-05-05,2022,5,5,Thursday,4968.94
22:05,5034.65,2246.45,1066.35,1469.95,173.37,30.41,2022-05-05,2022,5,5,Thursday,4986.53
22:10,5077.11,2252.48,1085.68,1472.77,179.06,30.44,2022-05-05,2022,5,5,Thursday,5020.43
22:15,5106.87,2253.52,1097.53,1493.49,183.54,30.26,2022-05-05,2022,5,5,Thursday,5058.34
22:20,5142.47,2276.18,1111.66,1499.44,179.85,30.1,2022-05-05,2022,5,5,Thursday,5097.230000000001
22:25,5171.74,2296.15,1120.31,1496.48,175.43,29.93,2022-05-05,2022,5,5,Thursday,5118.300000000001
22:30,5201.85,2304.31,1123.66,1522.12,175.01,30.15,2022-05-05,2022,5,5,Thursday,5155.25
22:35,5018.92,2231.27,1088.56,1442.23,179.06,30.1,2022-05-05,2022,5,5,Thursday,4971.22
22:40,5285.38,2351.24,1131.92,1558.35,163.54,30.09,2022-05-05,2022,5,5,Thursday,5235.14
22:45,5283.15,2324.17,1145.3,1550.85,182.53,30.03,2022-05-05,2022,5,5,Thursday,5232.879999999999
22:50,5328.72,2350.55,1156.87,1566.29,174.03,30.02,2022-05-05,2022,5,5,Thursday,5277.76
22:55,5352.22,2362.82,1154.0,1575.84,175.89,29.96,2022-05-05,2022,5,5,Thursday,5298.51
23:00,5370.12,2366.27,1173.57,1578.42,170.94,29.87,2022-05-05,2022,5,5,Thursday,5319.07
23:05,5288.96,2319.39,1158.94,1557.73,174.1,29.56,2022-05-05,2022,5,5,Thursday,5239.72
23:10,5295.65,2329.3,1157.41,1553.46,176.05,29.68,2022-05-05,2022,5,5,Thursday,5245.900000000001
23:15,5332.85,2333.97,1174.11,1569.19,170.76,29.63,2022-05-05,2022,5,5,Thursday,5277.660000000001
23:20,5362.52,2378.93,1162.37,1567.8,173.37,29.6,2022-05-05,2022,5,5,Thursday,5312.07
23:25,5395.75,2392.96,1178.35,1570.77,172.0,29.4,2022-05-05,2022,5,5,Thursday,5343.48
23:30,5383.99,2373.06,1180.29,1576.1,170.17,29.12,2022-05-05,2022,5,5,Thursday,5328.74
23:35,5356.84,2346.47,1179.93,1563.83,184.42,29.18,2022-05-05,2022,5,5,Thursday,5303.83
23:40,5360.35,2362.19,1179.26,1567.91,171.32,28.95,2022-05-05,2022,5,5,Thursday,5309.629999999999
23:45,5348.88,2353.04,1171.64,1578.46,168.38,28.98,2022-05-05,2022,5,5,Thursday,5300.5
23:50,5329.68,2336.17,1181.13,1564.93,169.07,28.78,2022-05-05,2022,5,5,Thursday,5280.08
23:55,5300.24,2324.63,1170.12,1564.51,163.48,28.88,2022-05-05,2022,5,5,Thursday,5251.62
00:00,5653.18,2527.94,1254.28,1604.6,183.48,30.21,2022-05-30,2022,5,30,Monday,5600.509999999999
00:05,5629.81,2511.6,1254.69,1597.39,182.61,29.93,2022-05-30,2022,5,30,Monday,5576.22
00:10,5625.02,2508.24,1259.69,1592.67,181.93,30.04,2022-05-30,2022,5,30,Monday,5572.570000000001
00:15,5639.96,2518.93,1257.25,1596.81,183.79,29.97,2022-05-30,2022,5,30,Monday,5586.75
00:20,5611.29,2501.36,1245.59,1598.18,182.52,29.87,2022-05-30,2022,5,30,Monday,5557.52
00:25,5588.5,2482.18,1248.63,1595.88,180.9,30.09,2022-05-30,2022,5,30,Monday,5537.68
00:30,5568.52,2475.64,1239.78,1587.89,182.64,29.89,2022-05-30,2022,5,30,Monday,5515.840000000001
00:35,5546.6,2473.46,1233.04,1575.17,182.06,29.85,2022-05-30,2022,5,30,Monday,5493.580000000001
00:40,5527.75,2465.84,1230.4,1570.22,179.88,29.79,2022-05-30,2022,5,30,Monday,5476.13
00:45,5515.67,2452.12,1227.86,1573.11,181.78,29.9,2022-05-30,2022,5,30,Monday,5464.769999999999
00:50,5481.63,2438.95,1219.28,1562.5,179.27,29.95,2022-05-30,2022,5,30,Monday,5429.95
00:55,5462.77,2429.71,1217.77,1556.47,178.4,29.81,2022-05-30,2022,5,30,Monday,5412.16
01:00,5451.97,2423.24,1216.69,1552.0,178.69,29.77,2022-05-30,2022,5,30,Monday,5400.39
01:05,5414.65,2408.42,1207.71,1543.92,173.38,29.56,2022-05-30,2022,5,30,Monday,5362.990000000001
01:10,5397.77,2399.5,1205.02,1542.76,169.58,29.61,2022-05-30,2022,5,30,Monday,5346.469999999999
01:15,5374.49,2389.01,1203.1,1532.38,169.58,29.55,2022-05-30,2022,5,30,Monday,5323.62
01:20,5353.41,2370.88,1204.24,1531.6,167.34,29.56,2022-05-30,2022,5,30,Monday,5303.62
01:25,5341.95,2362.5,1198.72,1531.84,168.29,29.55,2022-05-30,2022,5,30,Monday,5290.900000000001
01:30,5313.47,2349.21,1190.27,1525.25,168.51,29.63,2022-05-30,2022,5,30,Monday,5262.87
01:35,5288.72,2339.67,1186.56,1513.89,168.78,29.5,2022-05-30,2022,5,30,Monday,5238.4
01:40,5250.01,2331.25,1153.96,1517.29,168.07,29.52,2022-05-30,2022,5,30,Monday,5200.09
01:45,5249.39,2326.71,1164.3,1511.36,167.7,29.55,2022-05-30,2022,5,30,Monday,5199.62
01:50,5240.7,2315.3,1173.56,1503.3,166.9,29.4,2022-05-30,2022,5,30,Monday,5188.459999999999
01:55,5213.0,2302.91,1171.63,1494.47,165.24,29.23,2022-05-30,2022,5,30,Monday,5163.48
02:00,5193.43,2294.56,1165.32,1489.82,165.66,29.22,2022-05-30,2022,5,30,Monday,5144.58
02:05,5158.05,2275.97,1156.12,1482.89,165.28,28.89,2022-05-30,2022,5,30,Monday,5109.15
02:10,5134.41,2263.03,1149.34,1479.58,164.69,28.96,2022-05-30,2022,5,30,Monday,5085.599999999999
02:15,5112.06,2252.72,1146.54,1469.19,166.18,28.8,2022-05-30,2022,5,30,Monday,5063.43
02:20,5085.26,2233.12,1140.7,1470.13,165.26,28.72,2022-05-30,2022,5,30,Monday,5037.93
02:25,5067.46,2227.92,1135.91,1461.15,165.75,28.73,2022-05-30,2022,5,30,Monday,5019.459999999999
02:30,5053.91,2226.72,1130.53,1456.18,163.84,28.77,2022-05-30,2022,5,30,Monday,5006.040000000001
02:35,5032.43,2211.09,1128.19,1453.23,163.42,28.61,2022-05-30,2022,5,30,Monday,4984.54
02:40,5012.39,2211.25,1130.8,1431.46,162.6,28.67,2022-05-30,2022,5,30,Monday,4964.780000000001
02:45,4980.19,2178.67,1120.89,1443.68,161.13,28.51,2022-05-30,2022,5,30,Monday,4932.880000000001
02:50,4948.45,2154.74,1108.51,1446.45,163.39,28.35,2022-05-30,2022,5,30,Monday,4901.4400000000005
02:55,4934.37,2157.2,1107.83,1431.84,162.3,28.31,2022-05-30,2022,5,30,Monday,4887.4800000000005
03:00,4908.29,2146.52,1094.83,1424.72,161.64,28.11,2022-05-30,2022,5,30,Monday,4855.82
03:05,4887.25,2133.87,1093.1,1423.36,162.13,28.34,2022-05-30,2022,5,30,Monday,4840.8
03:10,4865.23,2125.04,1089.84,1413.71,162.19,28.3,2022-05-30,2022,5,30,Monday,4819.08
03:15,4860.32,2128.42,1089.05,1408.53,160.95,28.19,2022-05-30,2022,5,30,Monday,4815.139999999999
03:20,4843.26,2113.84,1085.62,1409.13,160.6,28.04,2022-05-30,2022,5,30,Monday,4797.2300000000005
03:25,4820.25,2102.61,1077.43,1404.19,161.43,28.03,2022-05-30,2022,5,30,Monday,4773.69
03:30,4799.06,2096.3,1074.78,1394.0,160.25,28.02,2022-05-30,2022,5,30,Monday,4753.35
03:35,4783.37,2087.53,1067.48,1397.08,158.41,28.08,2022-05-30,2022,5,30,Monday,4738.58
03:40,4767.83,2078.65,1064.03,1390.54,160.3,27.94,2022-05-30,2022,5,30,Monday,4721.46
03:45,4744.34,2071.71,1057.3,1383.41,158.84,27.8,2022-05-30,2022,5,30,Monday,4699.06
03:50,4726.29,2067.64,1054.43,1371.77,159.89,27.7,2022-05-30,2022,5,30,Monday,4681.43
03:55,4719.53,2058.73,1052.08,1380.27,157.93,27.76,2022-05-30,2022,5,30,Monday,4676.77
04:00,4697.27,2046.09,1045.47,1371.38,162.17,27.65,2022-05-30,2022,5,30,Monday,4652.76
04:05,4674.98,2045.23,1039.92,1360.24,157.73,27.73,2022-05-30,2022,5,30,Monday,4630.849999999999
04:10,4667.44,2034.73,1037.32,1362.5,158.93,27.66,2022-05-30,2022,5,30,Monday,4621.14
04:15,4646.74,2033.6,1031.05,1350.71,159.53,27.7,2022-05-30,2022,5,30,Monday,4602.589999999999
04:20,4632.36,2024.87,1026.62,1350.1,159.13,27.58,2022-05-30,2022,5,30,Monday,4588.3
04:25,4629.52,2020.96,1025.73,1351.69,159.41,27.53,2022-05-30,2022,5,30,Monday,4585.32
04:30,4621.52,2016.35,1026.31,1347.75,159.61,27.63,2022-05-30,2022,5,30,Monday,4577.65
04:35,4584.74,2002.28,1022.41,1328.13,160.42,27.66,2022-05-30,2022,5,30,Monday,4540.9
04:40,4582.67,1996.17,1018.66,1336.31,159.82,27.82,2022-05-30,2022,5,30,Monday,4538.779999999999
04:45,4558.62,1989.34,1013.41,1328.52,158.18,27.76,2022-05-30,2022,5,30,Monday,4517.210000000001
04:50,4537.75,1972.9,1011.3,1324.35,157.27,27.77,2022-05-30,2022,5,30,Monday,4493.59
04:55,4525.93,1970.15,1007.57,1319.71,157.64,27.83,2022-05-30,2022,5,30,Monday,4482.900000000001
05:00,4526.5,1968.2,1005.61,1323.2,158.92,27.74,2022-05-30,2022,5,30,Monday,4483.67
05:05,4481.34,1946.31,994.98,1312.63,157.54,28.16,2022-05-30,2022,5,30,Monday,4439.62
05:10,4444.47,1938.56,991.06,1288.08,156.02,27.9,2022-05-30,2022,5,30,Monday,4401.62
05:15,4427.53,1924.32,990.46,1287.16,155.83,28.06,2022-05-30,2022,5,30,Monday,4385.83
05:20,4412.52,1911.65,982.65,1290.32,155.31,27.99,2022-05-30,2022,5,30,Monday,4367.92
05:25,4387.02,1905.52,963.29,1294.96,154.28,27.7,2022-05-30,2022,5,30,Monday,4345.75
05:30,4376.07,1892.33,976.17,1284.66,153.93,27.17,2022-05-30,2022,5,30,Monday,4334.26
05:35,4356.03,1884.47,971.8,1281.02,150.81,26.89,2022-05-30,2022,5,30,Monday,4314.990000000001
05:40,4323.66,1868.8,963.47,1270.91,153.33,27.12,2022-05-30,2022,5,30,Monday,4283.63
05:45,4286.67,1885.47,951.46,1226.91,151.46,26.82,2022-05-30,2022,5,30,Monday,4242.12
05:50,4247.8,1876.98,944.06,1210.87,149.69,26.71,2022-05-30,2022,5,30,Monday,4208.3099999999995
05:55,4238.02,1870.09,945.22,1207.76,151.29,26.66,2022-05-30,2022,5,30,Monday,4201.0199999999995
06:00,4225.21,1855.55,940.28,1211.1,150.91,26.88,2022-05-30,2022,5,30,Monday,4184.72
06:05,4201.53,1835.26,939.87,1208.7,152.29,26.86,2022-05-30,2022,5,30,Monday,4162.98
06:10,4231.15,1859.63,942.33,1207.93,156.37,26.76,2022-05-30,2022,5,30,Monday,4193.02
06:15,4219.01,1843.03,939.32,1213.7,155.63,26.87,2022-05-30,2022,5,30,Monday,4178.55
06:20,4247.93,1849.44,955.69,1216.23,156.65,26.63,2022-05-30,2022,5,30,Monday,4204.64
06:25,4195.38,1843.76,933.25,1203.54,151.92,25.91,2022-05-30,2022,5,30,Monday,4158.38
06:30,4194.7,1817.71,941.32,1212.34,157.53,26.51,2022-05-30,2022,5,30,Monday,4155.41
06:35,4197.7,1785.81,959.95,1232.96,156.56,26.56,2022-05-30,2022,5,30,Monday,4161.840000000001
06:40,4221.46,1809.62,962.46,1227.6,154.88,26.76,2022-05-30,2022,5,30,Monday,4181.32
06:45,4208.66,1787.71,967.62,1229.24,160.78,26.89,2022-05-30,2022,5,30,Monday,4172.24
06:50,4186.4,1766.14,955.66,1238.98,159.06,26.91,2022-05-30,2022,5,30,Monday,4146.75
06:55,4186.08,1752.71,967.75,1239.7,159.76,27.06,2022-05-30,2022,5,30,Monday,4146.9800000000005
07:00,4180.67,1770.16,962.26,1221.42,158.88,27.03,2022-05-30,2022,5,30,Monday,4139.75
07:05,4173.05,1762.33,957.34,1221.1,164.79,27.13,2022-05-30,2022,5,30,Monday,4132.6900000000005
07:10,4164.91,1749.76,957.98,1229.82,164.07,27.53,2022-05-30,2022,5,30,Monday,4129.159999999999
07:15,4186.89,1751.48,963.47,1229.71,176.84,28.06,2022-05-30,2022,5,30,Monday,4149.56
07:20,4206.09,1778.77,962.83,1222.33,173.54,28.45,2022-05-30,2022,5,30,Monday,4165.92
07:25,4188.24,1769.95,958.04,1218.97,172.39,29.03,2022-05-30,2022,5,30,Monday,4148.38
07:30,4186.01,1764.22,947.69,1222.02,174.43,29.51,2022-05-30,2022,5,30,Monday,4137.87
07:35,4188.06,1797.91,960.35,1187.55,178.42,29.66,2022-05-30,2022,5,30,Monday,4153.89
07:40,4172.83,1792.58,927.05,1207.43,174.16,30.06,2022-05-30,2022,5,30,Monday,4131.280000000001
07:45,4209.35,1785.15,963.41,1204.63,181.92,29.97,2022-05-30,2022,5,30,Monday,4165.08
07:50,4189.05,1804.0,935.23,1185.04,192.3,30.21,2022-05-30,2022,5,30,Monday,4146.78
07:55,4205.4,1788.49,941.87,1208.5,195.78,30.8,2022-05-30,2022,5,30,Monday,4165.4400000000005
08:00,4236.38,1804.54,960.43,1209.34,188.34,31.22,2022-05-30,2022,5,30,Monday,4193.87
08:05,4256.24,1818.29,950.41,1223.38,196.07,31.84,2022-05-30,2022,5,30,Monday,4219.99
08:10,4251.13,1801.01,971.78,1208.87,199.59,31.88,2022-05-30,2022,5,30,Monday,4213.13
08:15,4285.52,1829.5,951.34,1229.29,204.47,32.15,2022-05-30,2022,5,30,Monday,4246.75
08:20,4276.71,1842.61,947.92,1201.44,210.05,32.87,2022-05-30,2022,5,30,Monday,4234.889999999999
08:25,4279.6,1823.97,931.34,1224.41,220.05,33.75,2022-05-30,2022,5,30,Monday,4233.52
08:30,4314.77,1835.33,955.08,1229.54,223.87,34.29,2022-05-30,2022,5,30,Monday,4278.11
08:35,4315.45,1869.86,930.08,1222.18,209.24,34.92,2022-05-30,2022,5,30,Monday,4266.28
08:40,4342.75,1859.76,951.73,1230.86,226.5,35.78,2022-05-30,2022,5,30,Monday,4304.629999999999
08:45,4370.56,1868.37,953.0,1230.54,241.41,36.1,2022-05-30,2022,5,30,Monday,4329.42
08:50,4402.26,1882.4,956.15,1233.29,250.22,36.2,2022-05-30,2022,5,30,Monday,4358.26
08:55,4413.2,1900.1,946.15,1243.03,245.31,36.68,2022-05-30,2022,5,30,Monday,4371.27
09:00,4436.72,1896.65,961.16,1243.02,265.77,37.01,2022-05-30,2022,5,30,Monday,4403.610000000001
09:05,4462.24,1924.67,956.88,1257.75,242.93,37.58,2022-05-30,2022,5,30,Monday,4419.81
09:10,4512.16,1927.47,972.55,1256.95,260.35,37.55,2022-05-30,2022,5,30,Monday,4454.870000000001
09:15,4556.12,1934.32,961.55,1297.3,276.35,38.04,2022-05-30,2022,5,30,Monday,4507.56
09:20,4593.74,1948.98,976.62,1314.19,266.92,38.21,2022-05-30,2022,5,30,Monday,4544.92
09:25,4699.34,2006.13,984.44,1356.22,269.22,38.84,2022-05-30,2022,5,30,Monday,4654.85
09:30,4739.29,2004.94,1010.12,1357.58,284.29,39.11,2022-05-30,2022,5,30,Monday,4696.039999999999
09:35,4769.47,2006.59,1002.0,1387.38,288.73,39.56,2022-05-30,2022,5,30,Monday,4724.260000000001
09:40,4868.03,2045.9,1011.66,1432.94,291.72,39.55,2022-05-30,2022,5,30,Monday,4821.77
09:45,4928.55,2081.29,1037.25,1432.52,287.77,39.32,2022-05-30,2022,5,30,Monday,4878.15
09:50,5024.76,2107.99,1053.49,1482.26,292.99,39.51,2022-05-30,2022,5,30,Monday,4976.24
09:55,5019.28,2122.99,1047.92,1456.18,305.69,39.75,2022-05-30,2022,5,30,Monday,4972.53
10:00,5089.62,2138.0,1058.99,1502.08,310.72,39.85,2022-05-30,2022,5,30,Monday,5049.64
10:05,5097.03,2141.55,1062.59,1496.58,313.65,39.96,2022-05-30,2022,5,30,Monday,5054.33
10:10,5144.65,2161.3,1072.11,1511.3,306.61,40.11,2022-05-30,2022,5,30,Monday,5091.429999999999
10:15,5203.7,2188.45,1080.08,1534.89,301.51,40.09,2022-05-30,2022,5,30,Monday,5145.02
10:20,5223.65,2160.43,1102.0,1556.28,315.62,40.29,2022-05-30,2022,5,30,Monday,5174.62
10:25,5269.89,2211.61,1094.62,1561.84,313.46,40.39,2022-05-30,2022,5,30,Monday,5221.92
10:30,5302.47,2198.05,1120.83,1575.19,320.88,40.65,2022-05-30,2022,5,30,Monday,5255.599999999999
10:35,5319.17,2189.98,1127.1,1581.63,328.81,40.53,2022-05-30,2022,5,30,Monday,5268.05
10:40,5372.84,2225.71,1144.84,1587.15,329.85,40.68,2022-05-30,2022,5,30,Monday,5328.230000000001
10:45,5396.56,2238.02,1156.9,1583.8,322.95,40.51,2022-05-30,2022,5,30,Monday,5342.18
10:50,5434.61,2252.46,1159.57,1608.83,324.33,40.76,2022-05-30,2022,5,30,Monday,5385.95
10:55,5452.5,2272.86,1160.38,1606.0,320.71,40.72,2022-05-30,2022,5,30,Monday,5400.67
11:00,5441.89,2260.19,1145.59,1622.43,324.97,40.93,2022-05-30,2022,5,30,Monday,5394.110000000001
11:05,5455.25,2232.47,1152.38,1648.59,329.96,40.87,2022-05-30,2022,5,30,Monday,5404.2699999999995
11:10,5500.39,2277.74,1177.41,1627.86,325.29,40.97,2022-05-30,2022,5,30,Monday,5449.2699999999995
11:15,5514.9,2316.37,1149.15,1619.93,339.02,40.65,2022-05-30,2022,5,30,Monday,5465.119999999999
11:20,5494.31,2260.5,1177.3,1637.47,331.97,40.83,2022-05-30,2022,5,30,Monday,5448.070000000001
11:25,5539.42,2293.39,1187.88,1639.74,327.2,40.96,2022-05-30,2022,5,30,Monday,5489.17
11:30,5566.55,2311.84,1179.79,1653.0,328.51,40.82,2022-05-30,2022,5,30,Monday,5513.96
11:35,5569.77,2279.29,1196.53,1667.46,332.39,41.02,2022-05-30,2022,5,30,Monday,5516.6900000000005
11:40,5578.84,2303.47,1193.71,1659.34,325.5,41.35,2022-05-30,2022,5,30,Monday,5523.37
11:45,5620.78,2304.47,1207.2,1681.54,329.91,41.57,2022-05-30,2022,5,30,Monday,5564.69
11:50,5636.97,2326.01,1211.08,1672.69,331.22,41.68,2022-05-30,2022,5,30,Monday,5582.680000000001
11:55,5649.0,2354.84,1182.54,1681.07,332.6,41.89,2022-05-30,2022,5,30,Monday,5592.9400000000005
12:00,5732.82,2384.51,1229.42,1700.97,326.08,41.77,2022-05-30,2022,5,30,Monday,5682.750000000001
12:05,5672.2,2341.74,1226.02,1670.52,337.13,41.85,2022-05-30,2022,5,30,Monday,5617.26
